               Related              Related ['P5,1288 1458 1512 1506']
                   the                  the ['P9,1734 2389 1821 2436']
                  book                 book ['P9,1843 2389 2004 2444']
                     ,                    , ['P9,1843 2389 2004 2444']
                   but                  but ['P9,2028 2389 2121 2436']
                  then                 then ['P9,8 2462 132 2508']
                     I                    I ['P9,156 2463 178 2508']
              realized             realized ['P9,201 2462 431 2508']
                  that                 that ['P9,455 2462 564 2508']
                    my                   my ['P9,586 2477 677 2522']
             questions            questions ['P9,702 2462 974 2522']
                  were                 were ['P9,1000 2477 1139 2508']
               outside              outside ['P9,1163 2462 1371 2508']
                   the                  the ['P9,1395 2462 1482 2508']
                 scope                scope ['P9,1509 2477 1670 2522']
                    of                   of ['P9,1695 2462 1758 2508']
                   the                  the ['P9,1775 2462 1862 2508']
                volume               volume ['P9,1886 2462 2117 2508']
                     .                    . ['P9,1886 2462 2117 2508']
                    In                   In ['P9,8 2536 67 2581']
               reality              reality ['P9,99 2535 284 2595']
                   the                  the ['P9,317 2535 404 2582']
                  book                 book ['P9,435 2535 582 2582']
                    is                   is ['P9,613 2535 658 2582']
             extremely            extremely ['P9,692 2535 982 2595']
                  good                 good ['P9,1015 2535 1160 2596']
               because              because ['P9,1190 2535 1420 2582']
                    it                   it ['P9,1453 2535 1493 2582']
               pointed              pointed ['P9,1523 2535 1742 2596']
                    to                   to ['P9,1773 2542 1827 2582']
                    me                   me ['P9,1861 2550 1948 2582']
                  what                 what ['P9,1981 2535 2122 2582']
             ANTELOPES            ANTELOPES ['P9,8 2747 493 2808']
                     ,                    , ['P9,8 2747 493 2808']
                  DEER                 DEER ['P9,530 2748 760 2808']
                     ,                    , ['P9,530 2748 760 2808']
                   AND                  AND ['P9,796 2747 970 2799']
             RELATIVES            RELATIVES ['P9,1005 2747 1462 2799']
                     :                    : ['P9,1005 2747 1462 2799']
                FOSSIL               FOSSIL ['P9,1499 2747 1772 2799']
                RECORD               RECORD ['P9,1804 2747 2153 2808']
                     ,                    , ['P9,1804 2747 2153 2808']
                should               should ['P9,42 2826 234 2873']
                    be                   be ['P9,260 2826 328 2873']
                   the                  the ['P9,356 2826 443 2873']
                  next                 next ['P9,472 2833 597 2873']
                  step                 step ['P9,627 2826 1075 2887']
                     ?                    ? ['P9,627 2826 1075 2887']
X1            precisely          ??precisely ['P9,627 2826 1075 2887']
                  what                 what ['P9,1104 2826 1245 2873']
                     a                    a ['P9,1273 2841 1304 2873']
      state-of-the-art     state-of-the-art ['P9,1333 2826 1764 2873']
                  book                 book ['P9,1788 2826 1935 2873']
                should               should ['P9,1962 2826 2153 2873']
                    do                   do ['P9,41 2900 110 2947']
                    in                   in ['P9,144 2900 199 2946']
               science              science ['P9,235 2900 460 2947']
                     .                    . ['P9,235 2900 460 2947']
                     I                    I ['P9,497 2901 519 2946']
                 think                think ['P9,551 2900 702 2947']
                  that                 that ['P9,732 2900 842 2947']
                  this                 this ['P9,873 2900 975 2947']
                  book                 book ['P9,1008 2900 1155 2947']
                    is                   is ['P9,1186 2900 1232 2947']
                     a                    a ['P9,1268 2915 1298 2947']
